testdir:fixedbugs/issue6703n.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703o.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703p.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703q.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703r.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703s.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703t.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703u.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703v.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703w.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703x.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703y.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue6703z.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue67190.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue6772.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue68227.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue68415.go	S151.5 bridge/import policy
testdir:fixedbugs/issue6847.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue68526.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue68816.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue70175.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue70189.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue7023.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue71225.go	S151.5 bridge/import policy
testdir:fixedbugs/issue71226.go	S151.5 bridge/import policy
testdir:fixedbugs/issue71759.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue71857.go	S151.5 other
testdir:fixedbugs/issue72063.go	S151.2 generics/interfaces
testdir:fixedbugs/issue72844.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue72860.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue73476.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue73748a.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue73748b.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue73888.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue73888b.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue73916.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue73916b.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue74379.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue74379b.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue74379c.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue74626.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue75022.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue75327.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue75365.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue7538b.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue75569.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue76008.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue76950.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue78081.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue78295.go	S151.4 converter: other forms
testdir:fixedbugs/issue78297.go	S151.4 converter: other forms
testdir:fixedbugs/issue78303_1.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue78303_2.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue78355.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue78408.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue7863.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue79197.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue79236.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue79236b.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue79258.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue79762.go	S151.4 converter: other forms
testdir:fixedbugs/issue79812.go	S151.2 generics/interfaces
testdir:fixedbugs/issue79874.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue79960.go	S151.4 converter: other forms
testdir:fixedbugs/issue80004.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8004.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue80097.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue80188.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue80196.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8036.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue8042.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue8048.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue80517_1.go	S151.4 converter: other forms
testdir:fixedbugs/issue80517_2.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue80517_3.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8076.go	S151.4 converter: goto/labels
testdir:fixedbugs/issue8132.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue8325.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue8336.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue8347.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8606.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8606b.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue8613.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8620.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue8947.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/issue9006.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/issue9110.go	S151.3 pointers/nil/selectors
testdir:fixedbugs/issue9604b.go	S151.5 evaluator builtins/collections/exprs
testdir:fixedbugs/notinheap.go	S151.5 checker verdict (false pos/neg)
testdir:fixedbugs/notinheap2.go	S151.4 converter: other forms
testdir:fixedbugs/walk_bounded_overshift_empty_bound.go	S151.5 evaluator builtins/collections/exprs
testdir:float_lit.go	S151.5 checker verdict (false pos/neg)
testdir:float_lit2.go	S151.5 checker verdict (false pos/neg)
testdir:floatcmp.go	S151.5 evaluator builtins/collections/exprs
testdir:func1.go	S151.5 checker verdict (false pos/neg)
testdir:func5.go	S151.5 evaluator builtins/collections/exprs
testdir:func6.go	S151.5 evaluator builtins/collections/exprs
testdir:funcdup.go	S151.5 checker verdict (false pos/neg)
testdir:funcdup2.go	S151.5 checker verdict (false pos/neg)
testdir:gc2.go	S151.3 pointers/nil/selectors
testdir:gcgort.go	S151.5 other
testdir:genmeth.go	S151.2 generics/interfaces
testdir:genmeth1.go	S151.4 converter: other forms
testdir:genmeth2.go	S151.5 other
testdir:goprint.go	S151.5 other
testdir:heapsampling.go	S151.4 converter: other forms
testdir:import1.go	S151.5 checker verdict (false pos/neg)
testdir:init1.go	S151.3 pointers/nil/selectors
testdir:initexp.go	S151.5 checker verdict (false pos/neg)
testdir:initialize.go	S151.5 checker verdict (false pos/neg)
testdir:initloop.go	S151.5 checker verdict (false pos/neg)
testdir:inline.go	S151.4 converter: goto/labels
testdir:interface/convert.go	S151.5 evaluator builtins/collections/exprs
testdir:interface/embed3.go	S151.5 other
testdir:interface/fail.go	S151.5 other
testdir:interface/noeq.go	S151.5 other
testdir:interface/receiver.go	S151.3 pointers/nil/selectors
testdir:interface/returntype.go	S151.5 other
testdir:intrinsic.go	S151.5 bridge/import policy
testdir:ken/array.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/chan.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/convert.go	S151.5 checker verdict (false pos/neg)
testdir:ken/cplx3.go	S151.3 pointers/nil/selectors
testdir:ken/cplx5.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/embed.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/label.go	S151.4 converter: goto/labels
testdir:ken/ptrfun.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/rob1.go	S151.3 pointers/nil/selectors
testdir:ken/rob2.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/simparray.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/simpbool.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/slicearray.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/sliceslice.go	S151.5 evaluator builtins/collections/exprs
testdir:ken/string.go	S151.3 pointers/nil/selectors
testdir:linkname3.go	S151.5 checker verdict (false pos/neg)
testdir:linkx_run.go	S151.3 pointers/nil/selectors
testdir:literal.go	S151.5 evaluator builtins/collections/exprs
testdir:live_regabi.go	S151.5 other
testdir:makeslice.go	S151.5 evaluator builtins/collections/exprs
testdir:map.go	S151.5 evaluator builtins/collections/exprs
testdir:maplinear.go	S151.5 evaluator builtins/collections/exprs
testdir:method.go	S151.5 evaluator builtins/collections/exprs
testdir:method1.go	S151.5 checker verdict (false pos/neg)
testdir:method3.go	S151.5 evaluator builtins/collections/exprs
testdir:method4.go	S151.4 converter: other forms
testdir:method5.go	S151.5 evaluator builtins/collections/exprs
testdir:method7.go	S151.4 converter: other forms
testdir:named.go	S151.5 other
testdir:nil.go	S151.5 evaluator builtins/collections/exprs
testdir:nilptr2.go	S151.5 other
testdir:noinit.go	S151.5 evaluator builtins/collections/exprs
testdir:nosplit.go	S151.5 other
testdir:nowritebarrier.go	S151.5 checker verdict (false pos/neg)
testdir:nul1.go	S151.3 pointers/nil/selectors
testdir:print.go	S151.3 pointers/nil/selectors
testdir:prove.go	S151.4 converter: goto/labels
testdir:range4.go	S151.5 evaluator builtins/collections/exprs
testdir:rangegen.go	S151.5 other
testdir:recover.go	S151.5 other
testdir:recover2.go	S151.5 evaluator builtins/collections/exprs
testdir:recover3.go	S151.5 evaluator builtins/collections/exprs
testdir:reflectmethod1.go	S151.4 converter: other forms
testdir:reflectmethod4.go	S151.4 converter: other forms
testdir:reflectmethod5.go	S151.5 bridge/import policy
testdir:reflectmethod6.go	S151.5 bridge/import policy
testdir:reorder2.go	S151.4 converter: other forms
testdir:shift3.go	S151.5 evaluator builtins/collections/exprs
testdir:simassign.go	S151.5 evaluator builtins/collections/exprs
testdir:slice3.go	S151.3 pointers/nil/selectors
testdir:slicecap.go	S151.3 pointers/nil/selectors
testdir:stackobj.go	S151.5 evaluator builtins/collections/exprs
testdir:stackobj2.go	S151.3 pointers/nil/selectors
testdir:stackobj3.go	S151.5 evaluator builtins/collections/exprs
testdir:strcopy.go	S151.3 pointers/nil/selectors
testdir:struct0.go	S151.5 evaluator builtins/collections/exprs
testdir:switch.go	S151.3 pointers/nil/selectors
testdir:turing.go	S151.5 other
testdir:typecheckloop.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/absdiff2.go	S151.2 generics/interfaces
testdir:typeparam/absdiff3.go	S151.2 generics/interfaces
testdir:typeparam/absdiffimp2.go	S151.2 generics/interfaces
testdir:typeparam/append.go	S151.5 evaluator builtins/collections/exprs
testdir:typeparam/boundmethod.go	S151.2 generics/interfaces
testdir:typeparam/chans.go	S151.2 generics/interfaces
testdir:typeparam/chansimp.go	S151.2 generics/interfaces
testdir:typeparam/combine.go	S151.4 converter: other forms
testdir:typeparam/cons.go	S151.2 generics/interfaces
testdir:typeparam/devirtualize1.go	S151.4 converter: other forms
testdir:typeparam/devirtualize2.go	S151.4 converter: other forms
testdir:typeparam/dictionaryCapture-noinline.go	S151.3 pointers/nil/selectors
testdir:typeparam/dictionaryCapture.go	S151.3 pointers/nil/selectors
testdir:typeparam/dottype.go	S151.2 generics/interfaces
testdir:typeparam/eface.go	S151.2 generics/interfaces
testdir:typeparam/equal.go	S151.2 generics/interfaces
testdir:typeparam/fact.go	S151.2 generics/interfaces
testdir:typeparam/factimp.go	S151.2 generics/interfaces
testdir:typeparam/gencrawler.go	S151.2 generics/interfaces
testdir:typeparam/genembed.go	S151.2 generics/interfaces
testdir:typeparam/geninline.go	S151.2 generics/interfaces
testdir:typeparam/graph.go	S151.2 generics/interfaces
testdir:typeparam/ifaceconv.go	S151.2 generics/interfaces
testdir:typeparam/index.go	S151.2 generics/interfaces
testdir:typeparam/index2.go	S151.2 generics/interfaces
testdir:typeparam/interfacearg.go	S151.2 generics/interfaces
testdir:typeparam/issue23536.go	S151.2 generics/interfaces
testdir:typeparam/issue376214.go	S151.2 generics/interfaces
testdir:typeparam/issue42758.go	S151.2 generics/interfaces
testdir:typeparam/issue44688.go	S151.3 pointers/nil/selectors
testdir:typeparam/issue45722.go	S151.2 generics/interfaces
testdir:typeparam/issue46472.go	S151.2 generics/interfaces
testdir:typeparam/issue46591.go	S151.2 generics/interfaces
testdir:typeparam/issue47258.go	S151.2 generics/interfaces
testdir:typeparam/issue47676.go	S151.2 generics/interfaces
testdir:typeparam/issue47684c.go	S151.4 converter: other forms
testdir:typeparam/issue47713.go	S151.2 generics/interfaces
testdir:typeparam/issue47716.go	S151.5 bridge/import policy
testdir:typeparam/issue47723.go	S151.2 generics/interfaces
testdir:typeparam/issue47740b.go	S151.2 generics/interfaces
testdir:typeparam/issue47775b.go	S151.2 generics/interfaces
testdir:typeparam/issue47877.go	S151.2 generics/interfaces
testdir:typeparam/issue47901.go	S151.2 generics/interfaces
testdir:typeparam/issue47925.go	S151.4 converter: other forms
testdir:typeparam/issue47925b.go	S151.2 generics/interfaces
testdir:typeparam/issue47925c.go	S151.2 generics/interfaces
testdir:typeparam/issue47925d.go	S151.2 generics/interfaces
testdir:typeparam/issue48016.go	S151.5 other
testdir:typeparam/issue48030.go	S151.2 generics/interfaces
testdir:typeparam/issue48094.go	S151.5 bridge/import policy
testdir:typeparam/issue48137.go	S151.2 generics/interfaces
testdir:typeparam/issue48185b.go	S151.2 generics/interfaces
testdir:typeparam/issue48253.go	S151.4 converter: other forms
testdir:typeparam/issue48337b.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/issue48344.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/issue48424.go	S151.2 generics/interfaces
testdir:typeparam/issue48453.go	S151.2 generics/interfaces
testdir:typeparam/issue48602.go	S151.2 generics/interfaces
testdir:typeparam/issue48617.go	S151.2 generics/interfaces
testdir:typeparam/issue48645b.go	S151.2 generics/interfaces
testdir:typeparam/issue48716.go	S151.2 generics/interfaces
testdir:typeparam/issue48962.go	S151.2 generics/interfaces
testdir:typeparam/issue49295.go	S151.2 generics/interfaces
testdir:typeparam/issue49309.go	S151.2 generics/interfaces
testdir:typeparam/issue49659b.go	S151.2 generics/interfaces
testdir:typeparam/issue50002.go	S151.5 other
testdir:typeparam/issue50109.go	S151.2 generics/interfaces
testdir:typeparam/issue50264.go	S151.2 generics/interfaces
testdir:typeparam/issue50419.go	S151.2 generics/interfaces
testdir:typeparam/issue50481b.go	S151.2 generics/interfaces
testdir:typeparam/issue50481c.go	S151.2 generics/interfaces
testdir:typeparam/issue50642.go	S151.2 generics/interfaces
testdir:typeparam/issue50690a.go	S151.2 generics/interfaces
testdir:typeparam/issue50690b.go	S151.2 generics/interfaces
testdir:typeparam/issue50690c.go	S151.2 generics/interfaces
testdir:typeparam/issue50833.go	S151.2 generics/interfaces
testdir:typeparam/issue51236.go	S151.2 generics/interfaces
testdir:typeparam/issue51303.go	S151.2 generics/interfaces
testdir:typeparam/issue51521.go	S151.4 converter: other forms
testdir:typeparam/issue51522b.go	S151.5 other
testdir:typeparam/issue51700.go	S151.3 pointers/nil/selectors
testdir:typeparam/issue52026.go	S151.2 generics/interfaces
testdir:typeparam/issue52228.go	S151.3 pointers/nil/selectors
testdir:typeparam/issue53087.go	S151.2 generics/interfaces
testdir:typeparam/issue53477.go	S151.2 generics/interfaces
testdir:typeparam/issue54456.go	S151.2 generics/interfaces
testdir:typeparam/issue54535.go	S151.2 generics/interfaces
testdir:typeparam/issue54537.go	S151.2 generics/interfaces
testdir:typeparam/issue54765.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/issue58513.go	S151.2 generics/interfaces
testdir:typeparam/list.go	S151.2 generics/interfaces
testdir:typeparam/list2.go	S151.2 generics/interfaces
testdir:typeparam/listimp.go	S151.2 generics/interfaces
testdir:typeparam/listimp2.go	S151.2 generics/interfaces
testdir:typeparam/map.go	S151.2 generics/interfaces
testdir:typeparam/mapimp.go	S151.2 generics/interfaces
testdir:typeparam/maps.go	S151.2 generics/interfaces
testdir:typeparam/mapsimp.go	S151.2 generics/interfaces
testdir:typeparam/mdempsky/14.go	S151.4 converter: other forms
testdir:typeparam/mdempsky/15.go	S151.2 generics/interfaces
testdir:typeparam/mdempsky/16.go	S151.2 generics/interfaces
testdir:typeparam/mdempsky/17.go	S151.4 converter: other forms
testdir:typeparam/mdempsky/18.go	S151.5 evaluator builtins/collections/exprs
testdir:typeparam/mdempsky/19.go	S151.2 generics/interfaces
testdir:typeparam/mdempsky/20.go	S151.2 generics/interfaces
testdir:typeparam/metrics.go	S151.2 generics/interfaces
testdir:typeparam/min.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/minimp.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/nested.go	S151.2 generics/interfaces
testdir:typeparam/ordered.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/orderedmap.go	S151.5 other
testdir:typeparam/orderedmapsimp.go	S151.5 other
testdir:typeparam/pair.go	S151.2 generics/interfaces
testdir:typeparam/pairimp.go	S151.2 generics/interfaces
testdir:typeparam/select.go	S151.2 generics/interfaces
testdir:typeparam/sets.go	S151.2 generics/interfaces
testdir:typeparam/setsimp.go	S151.2 generics/interfaces
testdir:typeparam/settable.go	S151.2 generics/interfaces
testdir:typeparam/shape1.go	S151.2 generics/interfaces
testdir:typeparam/shape_assert.go	S151.2 generics/interfaces
testdir:typeparam/sliceimp.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/slices.go	S151.5 checker verdict (false pos/neg)
testdir:typeparam/smallest.go	S151.2 generics/interfaces
testdir:typeparam/smoketest.go	S151.4 converter: other forms
testdir:typeparam/sum.go	S151.2 generics/interfaces
testdir:typeparam/tparam1.go	S151.2 generics/interfaces
testdir:typeparam/valimp.go	S151.2 generics/interfaces
testdir:typeparam/value.go	S151.2 generics/interfaces
testdir:typeswitch.go	S151.2 generics/interfaces
testdir:typeswitch1.go	S151.2 generics/interfaces
testdir:uintptrescapes.go	S151.3 pointers/nil/selectors
testdir:uintptrkeepalive.go	S151.5 checker verdict (false pos/neg)
testdir:unsafe_slice_data.go	S151.3 pointers/nil/selectors
testdir:unsafe_string.go	S151.5 bridge/import policy
testdir:unsafe_string_data.go	S151.5 evaluator builtins/collections/exprs
testdir:unsafebuiltins.go	S151.5 evaluator builtins/collections/exprs
testdir:utf.go	S151.5 evaluator builtins/collections/exprs
testdir:zerodivide.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/builtins0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/builtins1.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/const0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/const1.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/constdecl.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/conversions0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/cycles0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/cycles2.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/cycles3.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/cycles5.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/cycles6.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/decls0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/decls2	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/decls3.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/decls4.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/expr3.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/go1_13.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/importdecl0	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/init0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/init1.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/init2.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/labels.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/literals.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/main0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/stmt0.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestCheck/typeparams.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestExamples/types.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39634.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39938.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue41124.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue42758.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48018.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48234.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48582.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48656.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48962.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48974.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49043.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49276.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue51503.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue52698.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue59958.go	S151.4 converter: other forms
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue65711.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue66285.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue6977.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue75918.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue76478.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue79265.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue80172.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestLocal/issue47996.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestLocal/issue68183.go	S151.5 checker verdict (false pos/neg)
typechecker:cmd/compile/internal/types2/TestLocal/issue71254.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/builtins0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/builtins1.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/const0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/const1.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/constdecl.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/conversions0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/cycles0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/cycles2.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/cycles3.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/cycles5.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/cycles6.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/decls0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/decls2	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/decls3.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/decls4.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/expr3.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/go1_13.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/importdecl0	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/init0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/init1.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/init2.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/labels.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/literals.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/main0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/stmt0.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestCheck/typeparams.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestExamples/types.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue39634.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue39938.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue41124.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue42758.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48018.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48234.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48582.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48656.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48962.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue48974.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue49043.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue49276.go	S151.5 checker verdict (false pos/neg)
typechecker:go/types/TestFixedbugs/issue51503.go	S151.5 checker verdict (false pos/neg)
